Unnamed: 0,prompt,summary,fr_prompt,fr_summary
2086,"After eating a hearty meal, they went to see the Buckingham Palace. There, Rachel learned that 583 visitors came to the palace that day. If there were 246 visitors the previous day, how many visited the palace within 2 days?","var1 = find(day 1 visitors), var2 = find(day 2 visitors), var1 = add(var1, var2), CALL, return(var1)","Après avoir mangé un repas copieux, ils sont allés voir le palais de Buckingham. Là, Rachel apprit que 583 visiteurs étaient venus au palais ce jour-là. S'il y avait 246 visiteurs la veille, combien ont visité le palais en 2 jours ?","var1 = trouver(visiteurs du jour 1), var2 = trouver(visiteurs du jour 2), var1 = ajouter(var1, var2), APPEL, retour(var1)"
1130,Emily owned 6 songs by her favorite artists. Later on she bought 7 more songs. How many songs did she have totaled?,"var1 = find(songs owned), var2 = find(songs bought), var3 = add(var1, var2), CALL, return(var3)","Emily possédait 6 chansons de ses artistes préférés. Plus tard, elle a acheté 7 autres chansons. Combien de chansons a-t-elle totalisées ?","var1 = find(chansons possédées), var2 = find(chansons achetées), var3 = add(var1, var2), CALL, return(var3)"
402,Danny collects bottle caps. He found 36 bottle caps at the park while he threw away 35 old ones. Now he has 22 bottle caps in his collection.How many more bottle caps did danny find at the park than those he threw away?,"var1 = find(bottle caps found at the park), var2 = find(bottle caps thrown away), var3 = subtract(var1, var2), CALL, return(var3)",Danny collectionne les capsules de bouteilles. Il a trouvé 36 capsules de bouteilles au parc alors qu'il en a jeté 35 anciennes. Il a maintenant 22 capsules de bouteilles dans sa collection. Combien de capsules de plus danny a-t-il trouvé au parc que celles qu'il a jetées ?,"var1 = trouver(bouchons de bouteilles trouvés au parc), var2 = trouver(bouchons de bouteilles jetés), var3 = soustraire(var1, var2), CALL, return(var3)"
553,After Jessie started to go jogging everyday she lost 126 kilograms. She currently weighs 66 kilograms.How much did she weigh before starting to jog?,"var1 = find(weight lost), var2 = find(current weight), var3 = add(var1, var2), CALL, return(var3)","Après que Jessie ait commencé à faire du jogging tous les jours, elle a perdu 126 kilogrammes. Elle pèse actuellement 66 kilogrammes. Combien pesait-elle avant de commencer à courir ?","var1 = find(poids perdu), var2 = find(poids actuel), var3 = add(var1, var2), CALL, return(var3)"
1059,"Warren ran 1 lap on Wednesday, 2 laps on Thursday, 4 laps on Friday, 8 laps on Saturday, and 16 laps on Sunday. If this pattern continues, how many laps will Warren run on Monday?","var1 = find(""laps run on Wednesday""), var2 = find(""laps run on Thursday""), var3 = find(""laps run on Friday""), var4 = find(""laps run on Saturday""), var5 = find(""laps run on Sunday""), var6 = multiply(var5, 2), return(var6)","Warren a couru 1 tour mercredi, 2 tours jeudi, 4 tours vendredi, 8 tours samedi et 16 tours dimanche. Si cette tendance se poursuit, combien de tours Warren parcourra-t-il lundi ?","var1 = find(""tours courus mercredi""), var2 = find(""tours courus jeudi""), var3 = find(""tours courus vendredi""), var4 = find(""tours courus samedi""), var5 = find(""tours courus le dimanche""), var6 = multiplier(var5, 2), return(var6)"
753,"If Helen sold 12 boxes of Trefoils, how many cases of 12 boxes does Helen pickup from the cookie mom?","var1 = find(boxes sold), var2 = find(boxes per case), var3 = divide(var1, var2), CALL, return(var3)","Si Hélène a vendu 12 boîtes de trèfles, combien de caisses de 12 boîtes Hélène ramasse-t-elle chez la mère aux biscuits ?","var1 = trouver(boîtes vendues), var2 = trouver(boîtes par caisse), var3 = diviser(var1, var2), CALL, return(var3)"
576,There are 87 oranges and 290 bananas in Philip's collection. If the bananas are organized into 2 groups and oranges are organized into 93 groupsHow big is each group of bananas?,"var1 = find(bananas in collection), var2 = find(banana groups), var3 = divide(var1, var2), CALL, return(var3)","Il y a 87 oranges et 290 bananes dans la collection de Philip. Si les bananes sont organisées en 2 groupes et les oranges en 93 groupes, quelle est la taille de chaque groupe de bananes ?","var1 = trouver(bananes dans la collection), var2 = trouver(groupes de bananes), var3 = diviser(var1, var2), CALL, return(var3)"
1570,"Carl, on the other hand, was able to collect 74 stamps which are 36 more than what Mark was able to collect. How many stamps was Mark able to collect?","var1 = find(stamps collected by Carl), var2 = find(difference in stamps between Carl and Mark), var1 = subtract(var1, var2), CALL, return(var1)","Carl, d'autre part, a pu collecter 74 timbres, soit 36 ​​de plus que ce que Mark a pu collecter. Combien de timbres Marc a-t-il pu collectionner ?","var1 = trouver(timbres collectés par Carl), var2 = trouver(différence de timbres entre Carl et Mark), var1 = soustraire(var1, var2), CALL, return(var1)"
2256,"Janine owns a catering service company. She was hired to cater for the mayor's 50th birthday. For the appetizers, she needs to make 750 mini meat pies. She divided her crew into 3 teams. If the first team made 235, and the second made 275, how many pies should the third team make?","var1 = find(total mini meat pies needed), var2 = find(mini meat pies made by team 1), var3 = find(mini meat pies made by team 2), var2 = add(var2, var3), CALL, var1 = subtract(var1, var2), CALL, return(var1)","Janine est propriétaire d'une entreprise de services de restauration. Elle a été embauchée pour organiser le 50e anniversaire du maire. Pour les entrées, elle doit faire 750 mini pâtés à la viande. Elle a divisé son équipage en 3 équipes. Si la première équipe en a fait 235 et la seconde 275, combien de tartes la troisième équipe devrait-elle faire ?","var1 = trouver(total des mini tourtes à la viande nécessaires), var2 = trouver(mini tourtes à la viande faites par l'équipe 1), var3 = trouver(mini tourtes à la viande faites par l'équipe 2), var2 = ajouter(var2, var3), APPEL, var1 = soustraire(var1, var2), APPEL, retour(var1)"
47,Mary is baking a cake. The recipe calls for 11 cups of flour and 7 cups of sugar. She already put in some cups of flour. If she still needs 2 more cups of flour than sugarHow many cups of flour did she put in?,"var1 = find(flour), var2 = find(sugar), var3 = subtract(var1, var2), CALL, var4 = add(var2, 2), CALL, var5 = subtract(var1, var4), CALL, return(var5)","Marie prépare un gâteau. La recette demande 11 tasses de farine et 7 tasses de sucre. Elle a déjà mis quelques tasses de farine. Si elle a encore besoin de 2 tasses de farine de plus que de sucre, combien de tasses de farine a-t-elle mises ?","var1 = trouver(farine), var2 = trouver(sucre), var3 = soustraire(var1, var2), APPEL, var4 = ajouter(var2, 2), APPEL, var5 = soustraire(var1, var4), APPEL, retour(var5 )"
1895,Ethan has 31 presents. Alissa has 22 more than Ethan. How many presents does Alissa have?,"var1 = find(Ethan has presents), var2 = find(Alissa has more presents than Ethan), var3 = add(var1, var2), CALL, return(var3)",Ethan a 31 cadeaux. Alissa en a 22 de plus qu'Ethan. Combien de cadeaux Alissa a-t-elle ?,"var1 = find(Ethan a des cadeaux), var2 = find(Alissa a plus de cadeaux qu'Ethan), var3 = add(var1, var2), CALL, return(var3)"
2286,"Mayor Harvey wanted to add color to the party. He bought 7 flowers each representing the 7 colors of the rainbow. If he had 70 bouquets of flowers for each color, how many bouquets are there in all?","var1 = find(number of colors), var2 = find(bouquets per color), var1 = multiply(var1, var2), CALL, return(var1)","Le maire Harvey voulait ajouter de la couleur à la fête. Il a acheté 7 fleurs représentant chacune les 7 couleurs de l'arc-en-ciel. S'il avait 70 bouquets de fleurs de chaque couleur, combien y a-t-il de bouquets en tout ?","var1 = trouver(nombre de couleurs), var2 = trouver(bouquets par couleur), var1 = multiplier(var1, var2), CALL, return(var1)"
11,6 birds were sitting on the fence. 4 more birds and 8 more storks came to join them.How many birds are sitting on the fence?,"var1 = find(birds), var2 = find(birds joined), var1 = add(var1, var2), CALL, var3 = find(storks joined), var4 = add(var1, var3), CALL, return(var1)",6 oiseaux étaient assis sur la clôture. 4 oiseaux de plus et 8 cigognes de plus sont venus les rejoindre. Combien d'oiseaux sont assis sur la clôture ?,"var1 = trouver(oiseaux), var2 = trouver(oiseaux joints), var1 = ajouter(var1, var2), CALL, var3 = trouver(cigognes jointes), var4 = ajouter(var1, var3), CALL, return(var1)"
1215,"Adam picked thirty-five strawberries. After eating some, he had thirty-three left. How many strawberries did Adam eat?","var1 = find(picked strawberries), var2 = find(left strawberries), var3 = subtract(var1, var2), CALL, return(var3)","Adam a cueilli trente-cinq fraises. Après en avoir mangé, il en restait trente-trois. Combien de fraises Adam a-t-il mangées ?","var1 = trouver(fraises cueillies), var2 = trouver(fraises gauches), var3 = soustraire(var1, var2), CALL, return(var3)"
1944,Some oranges were in the basket. Five oranges were taken from the basket. Now there are three oranges. How many oranges were in the basket before some of the oranges were taken?,"var1 = find(final oranges), var2 = find(oranges taken), var3 = add(var1, var2), CALL, return(var3)","Quelques oranges étaient dans le panier. Cinq oranges ont été prises du panier. Maintenant, il y a trois oranges. Combien y avait-il d'oranges dans le panier avant que certaines oranges ne soient prises ?","var1 = find(oranges finales), var2 = find(oranges prises), var3 = add(var1, var2), CALL, return(var3)"
816,"Haley collected 9 cans for recycling. If she put 7 cans in one bag, how many cans did she have left?","var1 = find(total cans), var2 = find(cans in bag), var3 = subtract(var1, var2), CALL, return(var3)","Haley a collecté 9 canettes pour les recycler. Si elle met 7 canettes dans un sac, combien lui reste-t-il de canettes ?","var1 = trouver (canettes totales), var2 = trouver (canettes dans le sac), var3 = soustraire (var1, var2), APPEL, retour (var3)"
1450,Victor had nine books. During the book fair he bought three more. How many books did Victor have total?,"var1 = find(starting books), var2 = find(book fair books), var1 = add(var1, var2), CALL, return(var1)","Victor avait neuf livres. Pendant le salon du livre, il en acheta trois autres. Combien de livres Victor possédait-il au total ?","var1 = trouver(livres de départ), var2 = trouver(livres salon du livre), var1 = ajouter(var1, var2), CALL, return(var1)"
1863,Connie has 323 marbles. Juan has 175 more marbles than Connie. How many marbles does Juan have?,"var1 = find(Connie marbles), var2 = find(marbles more than Connie), var3 = add(var1, var2), CALL, return(var3)",Connie a 323 billes. Juan a 175 billes de plus que Connie. Combien de billes possède Juan ?,"var1 = find(Connie billes), var2 = find(billes plus que Connie), var3 = add(var1, var2), CALL, return(var3)"
659,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoesHow many tomatoes and potatoes does he have left?,"var1 = find(total tomatoes), var2 = find(picked tomatoes), var3 = subtract(var1, var2), CALL, var4 = find(total potatoes), var5 = add(var3, var4), CALL, return(var5)","Un agriculteur avait 177 tomates et 12 pommes de terre dans son jardin. S'il a cueilli 53 tomates, combien de tomates et de pommes de terre lui reste-t-il ?","var1 = trouver (tomates totales), var2 = trouver (tomates cueillies), var3 = soustraire (var1, var2), APPEL, var4 = trouver (pommes de terre totales), var5 = ajouter (var3, var4), APPEL, retour (var5)"
539,Jerry had some action figures on a shelf in his room. Later he added 2 more action figures to the shelf and removed 7 of the old ones. If there are 10 action figures on his shelf nowHow many action figures did he have initially on the shelf?,"var1 = find(action figures on the shelf), var2 = find(added action figures), var3 = find(removed action figures), var4 = add(var2,var3), var5 = subtract(var1,var4), CALL, return(var5)","Jerry avait des figurines sur une étagère dans sa chambre. Plus tard, il a ajouté 2 figurines d'action supplémentaires à l'étagère et a supprimé 7 des anciennes. S'il y a 10 figurines articulées sur son étagère maintenant, combien de figurines articulées avait-il initialement sur l'étagère ?","var1 = trouver (figurines d'action sur l'étagère), var2 = trouver (figurines d'action ajoutées), var3 = trouver (figurines d'action supprimées), var4 = ajouter (var2, var3), var5 = soustraire (var1, var4), APPEL, retour (var5)"
1152,At a bus stop forty-seven people got off the bus. Now there were forty-three people on the bus. How many people were on the bus before? ,"var1 = find(left people), var2 = find(off people), var3 = add(var1, var2), CALL, return(var3)","À un arrêt de bus, quarante-sept personnes sont descendues du bus. Il y avait maintenant quarante-trois personnes dans le bus. Combien de personnes étaient dans le bus avant ?","var1 = trouver (personnes de gauche), var2 = trouver (personnes hors), var3 = ajouter (var1, var2), APPEL, retour (var3)"
560,Allan brought 5 balloons. If Allan and Jake brought total of 6 balloons to the parkHow many balloons did Jake bring to the park?,"var1 = find(Allan's balloons), var2 = find(total balloons brought), var3 = subtract(var2, var1), CALL, return(var3)",Allan a apporté 5 ballons. Si Allan et Jake ont apporté un total de 6 ballons au parcCombien de ballons Jake a-t-il apporté au parc ?,"var1 = trouver(ballons d'Allan), var2 = trouver(total ballons apportés), var3 = soustraire(var2, var1), CALL, return(var3)"
